annotation_id,participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,class
P29_03_64,P29,P29_03,00:05:58.691,00:06:00.963,8608584,8663112,metal-only-collision
P29_03_65,P29,P29_03,00:06:04.441,00:06:05.083,8746584,8761992,metal-only-collision
P29_03_66,P29,P29_03,00:06:05.409,00:06:06.344,8769816,8792256,metal-only-collision
P29_03_67,P29,P29_03,00:06:07.420,00:06:08.148,8818080,8835552,metal-only-collision
P29_03_68,P29,P29_03,00:06:09.579,00:06:09.878,8869896,8877072,metal-only-collision
P29_03_70,P29,P29_03,00:06:12.931,00:06:16.506,8950344,9036144,metal-only-collision
P29_03_73,P29,P29_03,00:06:21.325,00:06:21.558,9151800,9157392,metal-only-collision
P29_03_75,P29,P29_03,00:06:26.325,00:06:27.908,9271800,9309792,metal-only-collision
P29_03_77,P29,P29_03,00:06:32.041,00:06:33.366,9408984,9440784,metal-only-collision
P29_03_80,P29,P29_03,00:06:35.075,00:06:35.433,9481800,9490392,metal-only-collision
P29_03_82,P29,P29_03,00:06:38.041,00:06:38.283,9552984,9558792,metal-only-collision
P29_03_83,P29,P29_03,00:06:38.700,00:06:42.166,9568800,9651984,metal-only-collision
P29_03_84,P29,P29_03,00:06:42.633,00:06:44.675,9663192,9712200,metal-only-collision
P29_03_86,P29,P29_03,00:06:47.116,00:06:52.100,9770784,9890400,metal-only-collision
P29_03_87,P29,P29_03,00:06:52.633,00:06:53.333,9903192,9919992,metal-ceramic-collision
P29_03_88,P29,P29_03,00:06:53.433,00:06:53.933,9922392,9934392,metal-only-collision
P29_03_89,P29,P29_03,00:06:55.675,00:06:56.241,9976200,9989784,plastic-only-collision
P29_03_90,P29,P29_03,00:06:57.416,00:06:58.375,10017984,10041000,paper-only-collision
P29_03_92,P29,P29_03,00:07:00.866,00:07:04.016,10100784,10176384,metal-only-collision
P29_03_94,P29,P29_03,00:07:05.458,00:07:06.150,10210992,10227600,ceramic-wood-collision
P29_03_95,P29,P29_03,00:07:07.100,00:07:09.366,10250400,10304784,metal-only-collision
P29_03_96,P29,P29_03,00:07:12.750,00:07:14.958,10386000,10438992,metal-only-collision
P29_03_97,P29,P29_03,00:07:18.808,00:07:20.975,10531392,10583400,metal-only-collision
P29_03_98,P29,P29_03,00:07:23.441,00:07:23.900,10642584,10653600,metal-only-collision
P29_03_99,P29,P29_03,00:07:24.441,00:07:30.016,10666584,10800384,metal-only-collision
P29_03_100,P29,P29_03,00:07:30.541,00:07:31.225,10812984,10829400,metal-only-collision
P29_03_101,P29,P29_03,00:07:32.850,00:07:33.800,10868400,10891200,metal-only-collision
P29_03_102,P29,P29_03,00:07:34.433,00:07:35.183,10906392,10924392,metal-only-collision
P29_03_103,P29,P29_03,00:07:35.908,00:07:36.641,10941792,10959384,metal-only-collision
P29_03_104,P29,P29_03,00:07:44.491,00:07:45.166,11147784,11163984,metal-only-collision
P29_03_106,P29,P29_03,00:07:47.483,00:07:48.161,11219592,11235864,metal-only-collision
P29_03_107,P29,P29_03,00:07:48.608,00:07:55.541,11246592,11412984,metal-only-collision
P29_03_109,P29,P29_03,00:07:56.414,00:07:57.145,11433936,11451480,metal-only-collision
P29_03_110,P29,P29_03,00:07:59.491,00:08:05.501,11507784,11652024,metal-only-collision
P29_03_111,P29,P29_03,00:08:06.549,00:08:08.828,11677176,11731872,metal-only-collision
P29_03_112,P29,P29_03,00:08:09.232,00:08:12.164,11741568,11811936,metal-only-collision
P29_03_113,P29,P29_03,00:08:12.761,00:08:15.474,11826264,11891376,metal-only-collision
P29_03_114,P29,P29_03,00:08:17.340,00:08:18.227,11936160,11957448,metal-only-collision
P29_03_115,P29,P29_03,00:08:18.629,00:08:22.995,11967096,12071880,metal-only-collision
P29_03_116,P29,P29_03,00:08:23.620,00:08:24.718,12086880,12113232,metal-only-collision
P29_03_117,P29,P29_03,00:08:25.031,00:08:26.290,12120744,12150960,metal-only-collision
P29_03_118,P29,P29_03,00:08:26.959,00:08:27.629,12167016,12183096,metal-only-collision
P29_03_119,P29,P29_03,00:08:28.138,00:08:30.537,12195312,12252888,metal-only-collision
P29_03_120,P29,P29_03,00:08:31.325,00:08:31.977,12271800,12287448,metal-only-collision
P29_03_122,P29,P29_03,00:08:32.977,00:08:38.584,12311448,12446015,metal-only-collision
P29_03_123,P29,P29_03,00:08:38.915,00:08:39.317,12453960,12463608,metal-only-collision
P29_03_124,P29,P29_03,00:08:52.915,00:08:53.174,12789960,12796176,plastic-only-collision
P29_03_126,P29,P29_03,00:08:56.379,00:08:56.665,12873096,12879960,metal-only-collision
P29_03_127,P29,P29_03,00:08:56.977,00:08:57.343,12887448,12896231,metal-only-collision
P29_03_131,P29,P29_03,00:09:21.227,00:09:22.843,13469448,13508231,metal-only-collision
P29_03_132,P29,P29_03,00:09:23.558,00:09:23.843,13525392,13532231,metal-only-collision
P29_03_133,P29,P29_03,00:09:24.433,00:09:24.692,13546392,13552608,metal-only-collision
P29_03_134,P29,P29_03,00:09:25.442,00:09:25.924,13570608,13582176,metal-only-collision
P29_03_139,P29,P29_03,00:09:46.654,00:09:49.111,14079696,14138664,metal-only-collision
P29_03_141,P29,P29_03,00:10:04.325,00:10:04.593,14503800,14510231,metal-only-collision
P29_03_145,P29,P29_03,00:11:15.785,00:11:16.449,16218840,16234775,ceramic-only-collision
P29_03_150,P29,P29_03,00:12:13.233,00:12:14.075,17597592,17617800,ceramic-only-collision
P29_03_152,P29,P29_03,00:12:19.255,00:12:19.500,17742120,17748000,ceramic-only-collision
P29_03_154,P29,P29_03,00:12:19.640,00:12:20.045,17751360,17761080,metal-only-collision
P29_03_156,P29,P29_03,00:12:23.440,00:12:23.851,17842560,17852424,plastic-only-collision
P29_03_161,P29,P29_03,00:12:39.440,00:12:39.851,18226560,18236424,metal-only-collision
P29_03_162,P29,P29_03,00:12:40.226,00:12:40.610,18245424,18254640,metal-only-collision
P29_03_168,P29,P29_03,00:12:56.217,00:12:56.574,18629208,18637776,metal-only-collision
P29_03_173,P29,P29_03,00:13:13.949,00:13:14.771,19054776,19074504,metal-only-collision
P29_03_179,P29,P29_03,00:13:30.324,00:13:30.565,19447776,19453560,metal-ceramic-collision
P29_03_183,P29,P29_03,00:13:50.985,00:13:51.291,19943640,19950984,metal-only-collision
P29_03_184,P29,P29_03,00:13:51.618,00:13:51.833,19958832,19963992,metal-only-collision
P29_03_185,P29,P29_03,00:13:52.048,00:13:52.378,19969152,19977072,ceramic-only-collision
P29_03_187,P29,P29_03,00:13:59.333,00:14:00.393,20143992,20169432,metal-only-collision
P29_03_190,P29,P29_03,00:14:07.887,00:14:08.164,20349288,20355936,metal-ceramic-collision
P29_03_191,P29,P29_03,00:14:09.619,00:14:10.012,20390856,20400288,metal-only-collision
P29_03_192,P29,P29_03,00:14:11.164,00:14:11.440,20427936,20434560,ceramic-only-collision
P29_03_194,P29,P29_03,00:14:14.333,00:14:14.610,20503992,20510640,ceramic-only-collision
P29_03_200,P29,P29_03,00:14:50.979,00:14:51.375,21383496,21393000,metal-plastic-collision
P29_03_205,P29,P29_03,00:15:09.166,00:15:10.396,21819984,21849504,metal-only-collision
P29_03_210,P29,P29_03,00:15:27.333,00:15:28.000,22255992,22272000,metal-ceramic-collision
P29_03_215,P29,P29_03,00:15:49.521,00:15:50.312,22788504,22807488,plastic-paper-collision
P29_03_217,P29,P29_03,00:16:06.375,00:16:07.562,23193000,23221488,metal-ceramic-collision
P29_03_220,P29,P29_03,00:16:21.208,00:16:21.437,23548992,23554488,metal-only-collision
P29_03_221,P29,P29_03,00:16:23.375,00:16:25.021,23601000,23640504,metal-ceramic-collision
P29_03_224,P29,P29_03,00:16:33.591,00:16:33.966,23846184,23855184,metal-only-collision
P29_03_226,P29,P29_03,00:16:41.716,00:16:42.968,24041184,24071232,metal-ceramic-collision
P29_03_229,P29,P29_03,00:16:48.653,00:16:50.091,24207672,24242184,metal-ceramic-collision
P29_03_232,P29,P29_03,00:16:57.861,00:16:58.257,24428664,24438168,metal-only-collision
P29_03_233,P29,P29_03,00:17:02.278,00:17:02.966,24534672,24551184,metal-glass-collision
P29_03_240,P29,P29_03,00:17:20.778,00:17:22.861,24978672,25028664,metal-ceramic-collision
P29_03_243,P29,P29_03,00:17:28.632,00:17:28.924,25167168,25174176,plastic-only-collision
P29_03_246,P29,P29_03,00:17:52.716,00:17:55.591,25745183,25814183,metal-only-collision
P29_03_248,P29,P29_03,00:18:00.486,00:18:00.924,25931664,25942176,plastic-only-collision
P29_03_249,P29,P29_03,00:18:05.632,00:18:06.403,26055168,26073672,metal-only-collision
P29_03_250,P29,P29_03,00:18:06.861,00:18:09.611,26084664,26150664,metal-plastic-collision
P29_03_252,P29,P29_03,00:18:28.653,00:18:28.986,26607672,26615664,plastic-only-collision
P29_03_261,P29,P29_03,00:19:42.056,00:19:42.431,28369344,28378344,metal-only-collision
P29_03_262,P29,P29_03,00:19:45.869,00:19:50.431,28460855,28570344,metal-only-collision
P29_03_263,P29,P29_03,00:19:53.431,00:19:54.431,28642344,28666344,metal-only-collision
P29_03_264,P29,P29_03,00:19:56.265,00:19:56.536,28710360,28716864,glass-only-collision
P29_03_267,P29,P29_03,00:20:11.661,00:20:13.056,29079864,29113344,metal-only-collision
P29_03_268,P29,P29_03,00:20:31.702,00:20:32.452,29560848,29578848,metal-only-collision
P29_03_270,P29,P29_03,00:20:48.744,00:20:49.411,29969855,29985864,metal-only-collision
P29_03_271,P29,P29_03,00:20:49.931,00:20:50.265,29998344,30006360,metal-only-collision
P29_03_273,P29,P29_03,00:21:02.457,00:21:02.686,30298968,30304463,metal-only-collision
P29_03_274,P29,P29_03,00:21:14.749,00:21:14.978,30593976,30599472,metal-only-collision
P29_03_276,P29,P29_03,00:21:18.395,00:21:18.686,30681480,30688463,metal-only-collision
P29_03_277,P29,P29_03,00:21:24.374,00:21:25.582,30824976,30853968,metal-only-collision
P29_03_279,P29,P29_03,00:21:41.561,00:21:50.311,31237463,31447463,metal-plastic-collision
P29_03_281,P29,P29_03,00:22:17.311,00:22:17.707,32095463,32104968,metal-only-collision
P29_03_284,P29,P29_03,00:22:30.686,00:22:31.082,32416463,32425968,metal-only-collision
P29_03_285,P29,P29_03,00:22:33.936,00:22:48.999,32494463,32855976,metal-glass-collision
P29_03_286,P29,P29_03,00:22:50.291,00:22:51.499,32886984,32915976,plastic-only-collision
P29_03_288,P29,P29_03,00:22:55.749,00:22:55.978,33017976,33023472,metal-only-collision
P29_03_292,P29,P29_03,00:23:22.541,00:23:35.791,33660984,33978984,metal-plastic-collision
P29_03_296,P29,P29_03,00:23:40.375,00:23:40.854,34089000,34100496,metal-only-collision
P29_03_298,P29,P29_03,00:24:02.497,00:24:06.458,34619928,34714992,metal-only-collision
P29_03_300,P29,P29_03,00:24:20.583,00:24:23.229,35053992,35117496,metal-only-collision
P29_03_302,P29,P29_03,00:24:27.416,00:24:27.666,35217984,35223984,metal-only-collision
P29_03_306,P29,P29_03,00:24:43.500,00:24:49.916,35604000,35757984,metal-only-collision
P29_03_312,P29,P29_03,00:25:33.923,00:25:34.923,36814152,36838152,metal-only-collision
P29_03_319,P29,P29_03,00:25:57.694,00:25:58.298,37384656,37399152,metal-only-collision
P29_03_320,P29,P29_03,00:26:00.735,00:26:02.235,37457640,37493640,metal-ceramic-collision
P29_03_327,P29,P29_03,00:26:33.423,00:26:34.423,38242152,38266152,plastic-only-collision
P29_03_332,P29,P29_03,00:26:55.381,00:26:56.881,38769144,38805144,plastic-only-collision
P29_03_333,P29,P29_03,00:26:59.964,00:27:01.985,38879136,38927640,metal-only-collision
P29_03_337,P29,P29_03,00:27:18.277,00:27:18.944,39318648,39334656,paper-only-collision
P29_03_338,P29,P29_03,00:27:19.798,00:27:20.423,39355152,39370152,plastic-paper-collision
P29_03_344,P29,P29_03,00:27:43.608,00:27:44.608,39926592,39950592,metal-only-collision
P29_03_351,P29,P29_03,00:28:05.524,00:28:06.108,40452576,40466592,metal-only-collision
P29_03_353,P29,P29_03,00:28:08.399,00:28:09.566,40521576,40549584,metal-only-collision
P29_03_354,P29,P29_03,00:28:11.587,00:28:12.295,40598088,40615080,metal-wood-collision
P29_03_356,P29,P29_03,00:28:18.399,00:28:18.962,40761576,40775088,metal-only-collision
P29_03_364,P29,P29_03,00:29:03.254,00:29:03.754,41838096,41850096,plastic-only-collision
P29_03_367,P29,P29_03,00:30:21.151,00:30:21.797,43707624,43723128,metal-only-collision
P29_03_368,P29,P29_03,00:30:22.651,00:30:23.255,43743624,43758120,metal-only-collision
P29_03_369,P29,P29_03,00:30:24.234,00:30:24.734,43781616,43793616,metal-only-collision
P29_03_371,P29,P29_03,00:30:48.276,00:30:48.901,44358624,44373624,metal-only-collision
P29_03_381,P29,P29_03,00:31:54.739,00:31:55.635,45953736,45975240,plastic-only-collision
P29_03_383,P29,P29_03,00:32:01.781,00:32:02.469,46122744,46139256,plastic-only-collision
P29_03_384,P29,P29_03,00:32:04.489,00:32:05.156,46187736,46203744,metal-ceramic-collision
P29_03_387,P29,P29_03,00:32:12.198,00:32:12.677,46372752,46384248,plastic-only-collision
P29_03_398,P29,P29_03,00:33:36.469,00:33:37.114,48395256,48410736,metal-only-collision
P29_03_404,P29,P29_03,00:33:56.010,00:33:56.489,48864240,48875736,metal-only-collision
P29_03_408,P29,P29_03,00:34:05.344,00:34:05.885,49088256,49101240,metal-only-collision
P29_03_410,P29,P29_03,00:34:15.469,00:34:16.739,49331256,49361736,metal-only-collision
P29_04_1,P29,P29_04,00:00:04.424,00:00:05.008,106176,120192,metal-only-collision
P29_04_6,P29,P29_04,00:00:23.029,00:00:23.633,552696,567192,metal-only-collision
P29_04_27,P29,P29_04,00:01:19.383,00:01:22.987,1905192,1991687,metal-only-collision
P29_04_29,P29,P29_04,00:01:32.008,00:01:33.008,2208192,2232192,metal-only-collision
P29_04_40,P29,P29_04,00:02:12.383,00:02:13.237,3177192,3197688,metal-marble-collision
P29_04_42,P29,P29_04,00:02:19.987,00:02:20.987,3359688,3383688,plastic-only-collision
P29_04_49,P29,P29_04,00:02:55.862,00:02:56.779,4220688,4242696,metal-only-collision
P30_01_4,P30,P30_01,00:00:09.430,00:00:09.930,226320,238320,plastic-paper-collision
P30_01_6,P30,P30_01,00:00:13.505,00:00:13.955,324120,334920,plastic-only-collision
P30_01_8,P30,P30_01,00:00:14.892,00:00:15.667,357408,376008,paper-only-collision
P30_01_13,P30,P30_01,00:00:28.417,00:00:28.992,682008,695808,paper-only-collision
P30_01_14,P30,P30_01,00:00:29.367,00:00:31.705,704808,760920,plastic-paper-collision
P30_01_16,P30,P30_01,00:00:37.242,00:00:38.805,893807,931320,plastic-paper-collision
P30_01_18,P30,P30_01,00:00:39.617,00:00:49.830,950807,1195920,plastic-paper-collision
P30_01_21,P30,P30_01,00:00:53.005,00:00:53.467,1272120,1283208,plastic-paper-collision
P30_01_22,P30,P30_01,00:00:54.980,00:00:55.280,1319520,1326720,plastic-paper-collision
P30_01_32,P30,P30_01,00:01:07.142,00:01:07.442,1611408,1618607,metal-only-collision
P30_01_33,P30,P30_01,00:01:08.442,00:01:08.855,1642607,1652520,metal-wood-collision
P30_02_1,P30,P30_02,00:00:09.049,00:00:09.466,217176,227183,plastic-only-collision
P30_02_3,P30,P30_02,00:00:15.779,00:00:19.070,378696,457680,plastic-only-collision
P30_02_5,P30,P30_02,00:00:32.629,00:00:33.231,783096,797544,metal-ceramic-collision
P30_02_6,P30,P30_02,00:00:34.671,00:00:35.088,832104,842112,metal-only-collision
P30_02_7,P30,P30_02,00:00:41.147,00:00:42.112,987528,1010688,metal-only-collision
P30_02_14,P30,P30_02,00:01:13.469,00:01:15.945,1763255,1822679,metal-plastic-collision
P30_02_17,P30,P30_02,00:01:22.373,00:01:23.326,1976952,1999823,plastic-paper-collision
P30_02_25,P30,P30_02,00:01:46.504,00:01:47.981,2556096,2591544,plastic-marble-collision
P30_02_26,P30,P30_02,00:01:48.147,00:01:48.600,2595528,2606400,plastic-only-collision
P30_02_27,P30,P30_02,00:01:54.423,00:01:54.933,2746152,2758392,metal-ceramic-collision
P30_02_29,P30,P30_02,00:02:07.337,00:02:07.875,3056088,3069000,ceramic-only-collision
P30_02_30,P30,P30_02,00:02:11.737,00:02:13.550,3161688,3205200,plastic-only-collision
P30_02_33,P30,P30_02,00:02:18.175,00:02:19.012,3316200,3336288,plastic-only-collision
P30_02_35,P30,P30_02,00:02:23.287,00:02:23.762,3438888,3450288,paper-only-collision
P30_02_38,P30,P30_02,00:02:29.112,00:02:29.537,3578688,3588888,ceramic-only-collision
P30_02_39,P30,P30_02,00:02:31.412,00:02:31.912,3633888,3645888,ceramic-only-collision
P30_02_43,P30,P30_02,00:02:47.975,00:02:48.287,4031400,4038888,plastic-only-collision
P30_02_45,P30,P30_02,00:02:48.987,00:02:49.600,4055688,4070400,plastic-only-collision
P30_02_50,P30,P30_02,00:03:01.175,00:03:05.537,4348200,4452888,metal-only-collision
P30_02_51,P30,P30_02,00:03:07.900,00:03:08.437,4509600,4522488,metal-marble-collision
P30_02_55,P30,P30_02,00:03:27.387,00:03:27.737,4977288,4985688,metal-wood-collision
P30_02_56,P30,P30_02,00:03:29.350,00:03:30.037,5024400,5040888,metal-ceramic-collision
P30_02_58,P30,P30_02,00:03:33.962,00:03:34.312,5135088,5143488,metal-plastic-collision
P30_03_3,P30,P30_03,00:00:12.205,00:00:12.667,292920,304008,metal-only-collision
P30_03_8,P30,P30_03,00:00:18.542,00:00:19.280,445008,462720,plastic-only-collision
P30_03_14,P30,P30_03,00:00:29.742,00:00:30.705,713808,736920,plastic-only-collision
P30_03_15,P30,P30_03,00:00:34.967,00:00:36.130,839208,867120,plastic-only-collision
P30_03_16,P30,P30_03,00:00:36.505,00:00:38.892,876120,933408,plastic-only-collision
P30_03_17,P30,P30_03,00:00:40.780,00:00:41.780,978720,1002720,plastic-only-collision
P30_03_19,P30,P30_03,00:00:43.380,00:00:44.192,1041120,1060608,plastic-only-collision
P30_03_20,P30,P30_03,00:00:45.930,00:00:46.680,1102320,1120320,metal-plastic-collision
P30_03_21,P30,P30_03,00:00:49.055,00:00:49.455,1177320,1186920,plastic-only-collision
P30_03_24,P30,P30_03,00:01:06.342,00:01:06.567,1592208,1597607,metal-only-collision
P30_03_26,P30,P30_03,00:01:15.617,00:01:15.880,1814808,1821120,paper-only-collision
P30_03_38,P30,P30_03,00:01:56.980,00:01:58.742,2807520,2849808,metal-plastic-collision
P30_03_39,P30,P30_03,00:01:59.130,00:01:59.467,2859120,2867208,metal-only-collision
P30_03_47,P30,P30_03,00:02:25.520,00:02:26.132,3492480,3507168,metal-paper-collision
P30_03_63,P30,P30_03,00:03:14.782,00:03:15.082,4674768,4681968,metal-cloth-collision
P30_03_75,P30,P30_03,00:03:33.270,00:03:33.657,5118480,5127768,plastic-only-collision
P30_03_79,P30,P30_03,00:03:44.232,00:03:44.757,5381568,5394168,plastic-only-collision
P30_03_88,P30,P30_03,00:04:14.715,00:04:15.236,6113160,6125664,plastic-only-collision
P30_03_98,P30,P30_03,00:04:41.213,00:04:43.182,6749112,6796368,plastic-glass-collision
P30_03_105,P30,P30_03,00:05:08.823,00:05:09.370,7411751,7424880,metal-only-collision
P30_03_108,P30,P30_03,00:05:25.573,00:05:25.901,7813751,7821624,metal-only-collision
P30_03_110,P30,P30_03,00:05:29.338,00:05:29.682,7904112,7912368,plastic-only-collision
P30_03_111,P30,P30_03,00:05:30.479,00:05:30.870,7931496,7940880,glass-marble-collision
P30_03_114,P30,P30_03,00:06:30.168,00:06:30.830,9364032,9379920,metal-marble-collision
P30_03_122,P30,P30_03,00:06:47.478,00:06:48.769,9779472,9810456,metal-only-collision
P30_03_125,P30,P30_03,00:07:02.269,00:07:02.769,10134456,10146456,metal-wood-collision
P30_03_128,P30,P30_03,00:07:05.436,00:07:08.186,10210464,10276464,metal-wood-collision
P30_03_131,P30,P30_03,00:07:24.057,00:07:25.057,10657368,10681368,ceramic-marble-collision
P30_03_134,P30,P30_03,00:07:32.561,00:07:33.481,10861464,10883544,metal-only-collision
P30_03_135,P30,P30_03,00:07:37.040,00:07:37.582,10968960,10981968,plastic-only-collision
P30_03_143,P30,P30_03,00:08:01.732,00:08:05.790,11561568,11658960,metal-marble-collision
P30_03_146,P30,P30_03,00:08:10.603,00:08:13.040,11774472,11832960,metal-glass-collision
P30_03_150,P30,P30_03,00:08:24.124,00:08:24.665,12098976,12111960,metal-only-collision
P30_04_1,P30,P30_04,00:00:04.362,00:00:08.591,104688,206183,ceramic-only-collision
P30_04_3,P30,P30_04,00:00:11.737,00:00:13.445,281688,322680,plastic-only-collision
P30_04_5,P30,P30_04,00:00:18.195,00:00:22.070,436680,529680,plastic-only-collision
P30_04_7,P30,P30_04,00:00:24.987,00:00:30.737,599688,737688,metal-plastic-collision
P30_04_11,P30,P30_04,00:00:43.904,00:00:45.654,1053696,1095696,ceramic-only-collision
P30_04_18,P30,P30_04,00:01:27.404,00:01:29.987,2097696,2159688,metal-ceramic-collision
P30_04_20,P30,P30_04,00:01:37.841,00:01:45.029,2348184,2520696,metal-wood-collision
P30_04_22,P30,P30_04,00:01:45.862,00:01:49.029,2540688,2616696,metal-only-collision
P30_04_24,P30,P30_04,00:01:53.580,00:01:54.258,2725920,2742192,metal-only-collision
P30_04_25,P30,P30_04,00:01:55.466,00:01:56.966,2771184,2807184,metal-only-collision
P30_04_26,P30,P30_04,00:01:57.654,00:01:58.654,2823696,2847696,metal-only-collision
P30_04_30,P30,P30_04,00:02:02.898,00:02:03.983,2949552,2975592,metal-only-collision
P30_04_32,P30,P30_04,00:02:06.566,00:02:08.358,3037584,3080592,metal-plastic-collision
P30_04_34,P30,P30_04,00:02:10.399,00:02:10.774,3129576,3138576,metal-only-collision
P30_04_36,P30,P30_04,00:02:14.369,00:02:15.106,3224856,3242544,metal-ceramic-collision
P30_04_38,P30,P30_04,00:02:16.858,00:02:17.858,3284592,3308592,metal-cloth-collision
P30_04_41,P30,P30_04,00:02:20.733,00:02:23.566,3377592,3445584,metal-ceramic-collision
P30_04_42,P30,P30_04,00:02:25.325,00:02:26.434,3487799,3514416,metal-cloth-collision
P30_04_44,P30,P30_04,00:02:29.231,00:02:32.309,3581544,3655416,metal-cloth-collision
P30_04_45,P30,P30_04,00:02:33.103,00:02:33.496,3674472,3683904,metal-only-collision
P30_04_46,P30,P30_04,00:02:33.981,00:02:34.403,3695544,3705672,ceramic-only-collision
P30_04_49,P30,P30_04,00:02:42.246,00:02:43.762,3893904,3930288,ceramic-only-collision
P30_04_56,P30,P30_04,00:03:13.825,00:03:14.403,4651800,4665672,plastic-only-collision
P30_04_59,P30,P30_04,00:03:19.309,00:03:20.278,4783416,4806672,plastic-paper-collision
P30_04_62,P30,P30_04,00:03:24.246,00:03:24.996,4901904,4919904,metal-only-collision
P30_04_64,P30,P30_04,00:03:29.240,00:03:31.168,5021760,5068032,metal-only-collision
P30_04_65,P30,P30_04,00:03:31.503,00:03:32.503,5076072,5100072,metal-only-collision
P30_04_67,P30,P30_04,00:03:40.934,00:03:41.637,5302416,5319288,metal-only-collision
P30_04_68,P30,P30_04,00:03:42.086,00:03:43.086,5330064,5354064,metal-only-collision
P30_04_70,P30,P30_04,00:03:44.262,00:03:45.262,5382288,5406288,metal-ceramic-collision
P30_04_71,P30,P30_04,00:03:46.043,00:03:47.043,5425032,5449032,metal-only-collision
P30_04_73,P30,P30_04,00:03:48.043,00:03:52.325,5473032,5575800,metal-only-collision
P30_04_75,P30,P30_04,00:03:53.903,00:03:57.309,5613672,5695416,metal-only-collision
P30_04_77,P30,P30_04,00:03:58.871,00:04:03.122,5732904,5834928,metal-only-collision
P30_04_81,P30,P30_04,00:04:09.226,00:04:10.226,5981424,6005424,metal-only-collision
P30_04_82,P30,P30_04,00:04:11.851,00:04:12.851,6044424,6068424,metal-only-collision
P30_04_84,P30,P30_04,00:04:17.997,00:04:18.622,6191928,6206928,metal-only-collision
P30_04_87,P30,P30_04,00:04:20.539,00:04:21.455,6252936,6274920,metal-only-collision
P30_04_93,P30,P30_04,00:04:34.747,00:04:35.476,6593928,6611424,metal-ceramic-collision
P30_04_94,P30,P30_04,00:04:43.268,00:04:44.059,6798431,6817416,glass-only-collision
P30_04_96,P30,P30_04,00:04:54.164,00:04:54.768,7059936,7074431,metal-only-collision
P30_04_99,P30,P30_04,00:05:03.794,00:05:05.539,7291056,7332936,plastic-ceramic-collision
P30_04_103,P30,P30_04,00:05:14.768,00:05:20.497,7554431,7691928,plastic-ceramic-collision
P30_04_108,P30,P30_04,00:05:23.726,00:05:24.122,7769424,7778928,metal-ceramic-collision
P30_04_112,P30,P30_04,00:05:42.086,00:05:43.122,8210064,8234928,metal-plastic-collision
P30_04_116,P30,P30_04,00:05:46.393,00:05:46.997,8313431,8327928,plastic-only-collision
P30_04_117,P30,P30_04,00:05:52.747,00:05:53.164,8465928,8475936,plastic-only-collision
P30_04_118,P30,P30_04,00:05:56.122,00:05:56.643,8546928,8559432,metal-ceramic-collision
P30_04_120,P30,P30_04,00:06:09.550,00:06:12.464,8869200,8939136,plastic-only-collision
P30_04_121,P30,P30_04,00:06:15.082,00:06:20.599,9001968,9134376,plastic-only-collision
P30_04_124,P30,P30_04,00:06:52.236,00:06:55.074,9893664,9961776,paper-only-collision
P30_04_126,P30,P30_04,00:07:01.515,00:07:01.883,10116360,10125192,plastic-only-collision
P30_04_127,P30,P30_04,00:07:08.239,00:07:14.775,10277736,10434600,metal-only-collision
P30_04_128,P30,P30_04,00:07:33.941,00:07:34.525,10894584,10908600,metal-only-collision
P30_04_135,P30,P30_04,00:09:15.141,00:09:18.911,13323384,13413863,metal-cloth-collision
P30_04_136,P30,P30_04,00:09:33.849,00:09:34.849,13772376,13796376,metal-only-collision
P30_04_137,P30,P30_04,00:10:39.182,00:10:39.599,15340368,15350376,metal-only-collision
P30_04_141,P30,P30_04,00:11:14.316,00:11:15.003,16183584,16200072,metal-plastic-collision
P30_04_143,P30,P30_04,00:11:34.941,00:11:36.899,16678584,16725576,metal-only-collision
P30_04_145,P30,P30_04,00:11:42.820,00:11:43.461,16867680,16883064,plastic-only-collision
P30_05_8,P30,P30_05,00:00:30.981,00:00:42.648,743544,1023552,metal-paper-collision
P30_05_10,P30,P30_05,00:00:51.919,00:01:04.815,1246056,1555560,plastic-only-collision
P30_05_12,P30,P30_05,00:02:08.882,00:02:22.466,3093168,3419184,plastic-paper-collision
P30_05_20,P30,P30_05,00:04:23.842,00:04:38.530,6332208,6684719,metal-only-collision
P30_05_23,P30,P30_05,00:04:39.530,00:04:40.092,6708719,6722208,metal-only-collision
P30_05_27,P30,P30_05,00:05:03.238,00:05:05.696,7277712,7336704,metal-only-collision
P30_05_29,P30,P30_05,00:05:13.842,00:05:21.780,7532208,7722719,metal-only-collision
P30_05_34,P30,P30_05,00:06:03.801,00:06:13.676,8731224,8968224,metal-only-collision
P30_05_43,P30,P30_05,00:07:52.622,00:07:57.331,11342928,11455944,metal-wood-collision
P30_05_45,P30,P30_05,00:07:58.581,00:07:59.581,11485944,11509944,metal-only-collision
P30_05_46,P30,P30_05,00:08:07.226,00:08:08.601,11693424,11726424,metal-wood-collision
P30_05_57,P30,P30_05,00:09:41.758,00:09:43.071,13962192,13993704,metal-cloth-collision
P30_05_59,P30,P30_05,00:09:53.029,00:09:53.779,14232696,14250696,metal-only-collision
P30_05_64,P30,P30_05,00:10:56.579,00:10:57.496,15757895,15779904,metal-only-collision
P30_05_67,P30,P30_05,00:11:01.204,00:11:02.204,15868895,15892895,metal-only-collision
P30_05_69,P30,P30_05,00:11:09.641,00:11:10.433,16071384,16090392,metal-wood-collision
P30_05_80,P30,P30_05,00:12:25.887,00:12:26.679,17901288,17920296,metal-only-collision
